Date,High,Low,Open,Close,Volume,Adj Close
2010-06-08,41.4900016784668,39.72999954223633,41.2400016784668,40.31999969482422,2064200.0,38.50448226928711
2010-06-09,41.63999938964844,40.529998779296875,40.61000061035156,40.880001068115234,1559600.0,39.03927993774414
2010-06-10,41.93000030517578,40.880001068115234,41.560001373291016,41.900001525878906,1107900.0,40.01335144042969
2010-06-11,42.13999938964844,41.380001068115234,41.459999084472656,42.13999938964844,875800.0,40.24253845214844
2010-06-14,42.70000076293945,42.150001525878906,42.29999923706055,42.279998779296875,925800.0,40.376243591308594
2010-06-15,43.27000045776367,42.58000183105469,42.68000030517578,43.22999954223633,759100.0,41.2834587097168
2010-06-16,43.34000015258789,42.439998626708984,42.90999984741211,42.7599983215332,1704200.0,40.834625244140625
2010-06-17,43.09000015258789,42.189998626708984,42.900001525878906,42.459999084472656,1495700.0,40.54812240600586
2010-06-18,42.5099983215332,41.25,42.459999084472656,41.33000183105469,1759700.0,39.469024658203125
2010-06-21,41.81999969482422,40.02000045776367,41.56999969482422,40.2599983215332,1660800.0,38.44718551635742
2010-06-22,40.84000015258789,39.209999084472656,40.34000015258789,39.22999954223633,1622800.0,37.46356964111328
2010-06-23,40.290000915527344,38.72999954223633,39.11000061035156,39.779998779296875,1729200.0,37.988800048828125
2010-06-24,40.630001068115234,39.869998931884766,40.380001068115234,40.25,2076200.0,38.437644958496094
2010-06-25,40.560001373291016,39.939998626708984,40.2400016784668,40.06999969482422,1963800.0,38.2657470703125
2010-06-28,40.08000183105469,39.220001220703125,40.06999969482422,39.47999954223633,1498500.0,37.70231628417969
2010-06-29,39.040000915527344,38.08000183105469,38.939998626708984,38.66999816894531,1431700.0,36.92879104614258
2010-06-30,38.849998474121094,38.119998931884766,38.529998779296875,38.150001525878906,1512800.0,36.43220138549805
2010-07-01,38.36000061035156,36.43000030517578,38.36000061035156,37.15999984741211,1676500.0,35.486778259277344
2010-07-02,37.290000915527344,36.33000183105469,37.290000915527344,36.59000015258789,1251000.0,34.942440032958984
2010-07-06,37.2599983215332,36.2599983215332,37.119998931884766,36.43000030517578,1355300.0,34.78963851928711
2010-07-07,36.77000045776367,36.08000183105469,36.38999938964844,36.7400016784668,886800.0,35.08570098876953
2010-07-08,37.869998931884766,36.65999984741211,36.97999954223633,36.7400016784668,2478700.0,35.08570098876953
2010-07-09,36.900001525878906,36.130001068115234,36.720001220703125,36.4900016784668,1308700.0,34.846946716308594
2010-07-12,36.810001373291016,36.13999938964844,36.45000076293945,36.400001525878906,895500.0,34.76100540161133
2010-07-13,37.040000915527344,36.47999954223633,36.650001525878906,36.869998931884766,834300.0,35.2098388671875
