,Ticker,Start Date,End Date,Avg Percent Change,Outlier Year
51,EQIX,2010-06-09,2010-07-09,0.041214778518959945,2015.0
52,LNT,2010-06-09,2010-07-09,0.039136165691992464,2017.0
53,FIS,2010-06-09,2010-07-09,0.03639872501785621,2011.0
54,TMUS,2010-06-09,2010-07-09,0.054246441257919886,2017.0
55,ALGN,2010-06-09,2010-07-09,0.06272192620356923,2019.0
56,DIS,2010-06-09,2010-07-09,0.03761843156342192,2017.0
57,GOOG,2010-06-09,2010-07-09,0.025755856300224,2010.0
58,FTNT,2010-06-09,2010-07-09,0.06356719641985317,2012.0
59,AMZN,2010-06-09,2010-07-09,0.060170805712481686,2010.0
60,CDNS,2010-06-09,2010-07-09,0.0348501535039892,2010.0
61,EXR,2010-06-09,2010-07-09,0.03920144311169844,2014.0
62,AEE,2010-06-09,2010-07-09,0.03195109304189562,2017.0
63,EXPE,2010-06-09,2010-07-09,0.059840865529822075,2010.0
64,LEG,2010-06-09,2010-07-09,0.025629018307341087,2010.0
65,RE,2010-06-09,2010-07-09,0.021849935494023427,2011.0
66,AEP,2010-06-09,2010-07-09,0.0405752900790581,2017.0
67,GILD,2010-06-09,2010-07-09,0.053563320951939705,2015.0
68,CHTR,2010-06-09,2010-07-09,0.0609928070282583,2011.0
69,ES,2010-06-09,2010-07-09,0.03621463483993817,2017.0
70,AMT,2010-06-09,2010-07-09,0.04718490330961025,
71,PEP,2010-06-09,2010-07-09,0.02958057651357414,2017.0
72,GL,2010-06-09,2010-07-09,0.034152441392843555,2018.0
73,BIIB,2010-06-09,2010-07-09,0.05955142489602674,2015.0
74,EQR,2010-06-09,2010-07-09,0.05030876197845507,2017.0
75,ETR,2010-06-09,2010-07-09,0.03038260710266177,2017.0
76,PFE,2010-06-09,2010-07-09,0.019143618955730888,2011.0
77,FISV,2010-06-09,2010-07-09,0.03413209816229591,
78,DXCM,2010-06-09,2010-07-09,0.0760755597380979,
79,SYK,2010-06-09,2010-07-09,0.04192612887025315,2014.0
80,CLX,2010-06-09,2010-07-09,0.02026757957440628,2017.0
81,IDXX,2010-06-09,2010-07-09,0.06006992573036365,2015.0
82,AIZ,2010-06-09,2010-07-09,0.0501869596478628,2014.0
83,CMS,2010-06-09,2010-07-09,0.03792798191990257,2017.0
84,CMCSA,2010-06-09,2010-07-09,0.06386189541199602,2017.0
85,BAX,2010-06-09,2010-07-09,0.050798858632516784,2018.0
86,AVB,2010-06-09,2010-07-09,0.046218536423913485,2017.0
87,ED,2010-06-09,2010-07-09,0.03454092754749165,2017.0
88,ATO,2010-06-09,2010-07-09,0.041765139543175234,2017.0
89,CL,2010-06-09,2010-07-09,0.02640999807658061,2017.0
90,SNPS,2010-06-09,2010-07-09,0.023807956148942204,2014.0
91,PSA,2010-06-09,2010-07-09,0.04784891989880402,2017.0
92,BDX,2010-06-09,2010-07-09,0.03257439818048693,
93,DLR,2010-06-09,2010-07-09,0.04721446114013127,2017.0
94,ABT,2010-06-09,2010-07-09,0.039048657044310334,2013.0
95,COO,2010-06-09,2010-07-09,0.06189357214421483,2012.0
96,JNJ,2010-06-09,2010-07-09,0.034285289558747684,2019.0
97,TFX,2010-06-09,2010-07-09,0.031891974946101444,2018.0
98,VTR,2010-06-09,2010-07-09,0.04283161572176213,2017.0
99,INCY,2010-06-09,2010-07-09,0.0770548870322903,2014.0
100,PM,2010-06-09,2010-07-09,0.040751634705415096,2014.0
101,BR,2010-06-09,2010-07-09,0.03870916159078256,2014.0
102,PEG,2010-06-09,2010-07-09,0.01994109660601884,2017.0
103,ATVI,2010-06-09,2010-07-09,0.056897439678608074,
104,GILD,2010-06-10,2010-07-12,0.05318049892191653,2015.0
105,STE,2010-06-10,2010-07-12,0.029952495591357733,
106,SPGI,2010-06-10,2010-07-12,0.03136881422808218,2014.0
107,BR,2010-06-10,2010-07-12,0.03672520832131435,2017.0
108,COO,2010-06-10,2010-07-12,0.0619750293741871,2012.0
109,PFE,2010-06-10,2010-07-12,0.020011354954641833,2011.0
110,LEG,2010-06-10,2010-07-12,0.02768234543471036,2010.0
111,KO,2010-06-10,2010-07-12,0.028145305809871426,2017.0
112,FIS,2010-06-10,2010-07-12,0.03599210282410337,2011.0
113,INTU,2010-06-10,2010-07-12,0.0440407403108718,2017.0
114,BDX,2010-06-10,2010-07-12,0.037521165461088274,2010.0
115,ABT,2010-06-10,2010-07-12,0.037557425960572335,2013.0
116,CL,2010-06-10,2010-07-12,0.02953875968122431,2017.0
117,SNPS,2010-06-10,2010-07-12,0.02478303087461161,2011.0
118,EXR,2010-06-10,2010-07-12,0.03705148217807645,2010.0
119,AMZN,2010-06-10,2010-07-12,0.06382161479395276,2010.0
120,CDNS,2010-06-10,2010-07-12,0.03222677861063508,2015.0
121,CMCSA,2010-06-10,2010-07-12,0.0623974941788625,2017.0
122,MA,2010-06-10,2010-07-12,0.044035536763576084,2016.0
123,AAL,2010-06-10,2010-07-12,0.05242350132440764,2018.0
124,RE,2010-06-10,2010-07-12,0.025585084392043704,2011.0
125,BAX,2010-06-10,2010-07-12,0.04006029449209096,
126,AMT,2010-06-10,2010-07-12,0.048027934414253085,2019.0
127,BIIB,2010-06-10,2010-07-12,0.06216810420522492,
128,VRSK,2010-06-10,2010-07-12,0.033979641641188364,2010.0
129,DXCM,2010-06-10,2010-07-12,0.06944678594233504,2017.0
130,MSCI,2010-06-10,2010-07-12,0.029296396334664455,2018.0
131,DTE,2010-06-10,2010-07-12,0.03795148752846548,2017.0
132,PSA,2010-06-10,2010-07-12,0.045409426800204926,2017.0
133,HBI,2010-06-10,2010-07-12,0.04651274396440298,2010.0
134,XEL,2010-06-10,2010-07-12,0.036777578652005975,2017.0
135,D,2010-06-10,2010-07-12,0.030044001354007976,2017.0
136,EQIX,2010-06-10,2010-07-12,0.03705182766306828,2010.0
137,ATVI,2010-06-10,2010-07-12,0.04794895792263392,
138,VTR,2010-06-10,2010-07-12,0.034919643963233965,2017.0
139,EQR,2010-06-10,2010-07-12,0.042023323387691006,2017.0
140,ATO,2010-06-10,2010-07-12,0.04193521304673938,2017.0
141,OKE,2010-06-10,2010-07-12,0.043360849199340516,2013.0
142,DFS,2010-06-11,2010-07-13,0.05980037107290494,2018.0
143,MTB,2010-06-11,2010-07-13,0.052486463932917914,2018.0
144,CL,2010-06-11,2010-07-13,0.028677096428712263,2017.0
145,OKE,2010-06-11,2010-07-13,0.03858302802707921,2013.0
146,EXR,2010-06-11,2010-07-13,0.04126875934251907,2018.0
147,DTE,2010-06-11,2010-07-13,0.03768945048674385,2017.0
148,FRT,2010-06-11,2010-07-13,0.04061241251367763,2019.0
149,VTR,2010-06-11,2010-07-13,0.03501270793013606,2017.0
150,BDX,2010-06-11,2010-07-13,0.04099214524920726,2010.0
151,CDNS,2010-06-11,2010-07-13,0.0352873313759554,2015.0
152,BIIB,2010-06-11,2010-07-13,0.07705492614742769,2019.0
153,LNT,2010-06-11,2010-07-13,0.038391397137911586,2017.0
154,D,2010-06-11,2010-07-13,0.030853540091684912,2017.0
155,GOOGL,2010-06-11,2010-07-13,0.03180570310064627,
156,DIS,2010-06-11,2010-07-13,0.02806316076202548,2017.0
157,BAX,2010-06-11,2010-07-13,0.04773176362398278,2018.0
158,BR,2010-06-11,2010-07-13,0.036536347726268036,
159,KO,2010-06-11,2010-07-13,0.030870421416517618,2017.0
160,GOOG,2010-06-11,2010-07-13,0.03019743248492888,
161,RHI,2010-06-11,2010-07-13,0.022662941689806718,2018.0
162,AMZN,2010-06-11,2010-07-13,0.05539164744547672,
163,COO,2010-06-11,2010-07-13,0.05998142648761238,2015.0
164,MSFT,2010-06-11,2010-07-13,0.04009321563103253,2010.0
165,ATO,2010-06-11,2010-07-13,0.044600002616600014,2017.0
166,EQR,2010-06-11,2010-07-13,0.04261496131338966,2017.0
167,V,2010-06-11,2010-07-13,0.04406131036823556,2016.0
168,EQIX,2010-06-11,2010-07-13,0.029547692524815324,
169,CMS,2010-06-11,2010-07-13,0.034381444649536616,2017.0
170,ES,2010-06-11,2010-07-13,0.03550712332232228,2017.0
171,SPGI,2010-06-11,2010-07-13,0.04092973682498654,2014.0
172,CLX,2010-06-11,2010-07-13,0.029468236281622564,2017.0
173,AEP,2010-06-11,2010-07-13,0.03910322058036713,2017.0
174,EIX,2010-06-11,2010-07-13,0.04833747314400631,2017.0
175,USB,2010-06-11,2010-07-13,0.03761008161210718,2017.0
176,SRE,2010-06-11,2010-07-13,0.028146867819170456,2017.0
177,RE,2010-06-11,2010-07-13,0.029325467448639564,2011.0
178,BAC,2010-06-11,2010-07-13,0.02602723524664028,2011.0
179,AIZ,2010-06-11,2010-07-13,0.04724506308128456,2014.0
180,MA,2010-06-11,2010-07-13,0.04405323753854468,2016.0
181,AEE,2010-06-11,2010-07-13,0.031686955202701865,2017.0
182,CMCSA,2010-06-11,2010-07-13,0.05991228780752372,2017.0
183,MSCI,2010-06-11,2010-07-13,0.035596708893266174,2018.0
184,VRSK,2010-06-11,2010-07-13,0.03560296916326275,2010.0
185,ESS,2010-06-11,2010-07-13,0.043210408081616136,2017.0
186,PSA,2010-06-11,2010-07-13,0.0478066227589552,2017.0
187,EVRG,2010-06-11,2010-07-13,0.03629669312666045,2017.0
188,MMM,2010-06-11,2010-07-13,0.035358116154596546,2018.0
189,JPM,2010-06-11,2010-07-13,0.04094984213602537,2011.0
190,ATVI,2010-06-11,2010-07-13,0.04431473634658276,
191,HRB,2010-06-11,2010-07-13,0.029122283803255617,2010.0
192,CHTR,2010-06-11,2010-07-13,0.06381849275360169,2011.0
193,KMB,2010-06-11,2010-07-13,0.026528876766537927,2017.0
194,HSIC,2010-06-11,2010-07-13,0.031616668972911696,2019.0
195,XEL,2010-06-11,2010-07-13,0.036721398178382506,2017.0
196,FTNT,2010-06-11,2010-07-13,0.057217137150458876,
197,SYK,2010-06-11,2010-07-13,0.0358683517583765,2014.0
198,GL,2010-06-11,2010-07-13,0.03327599616635251,2011.0
199,SNPS,2010-06-11,2010-07-13,0.02476441930213964,
200,STE,2010-06-11,2010-07-13,0.030331304565407655,
201,CHTR,2010-06-14,2010-07-14,0.05341738933190798,
202,RE,2010-06-14,2010-07-14,0.028451309400148606,2011.0
203,CLX,2010-06-14,2010-07-14,0.03108378359203416,2017.0
204,MA,2010-06-14,2010-07-14,0.04759282035394762,2016.0
205,AEP,2010-06-14,2010-07-14,0.04244564809881693,2017.0
206,AEE,2010-06-14,2010-07-14,0.03236606693120367,2017.0
207,FTNT,2010-06-14,2010-07-14,0.055700019443652236,
208,COO,2010-06-14,2010-07-14,0.0578998095739076,2012.0
209,ED,2010-06-14,2010-07-14,0.03349193465109325,2017.0
210,ABMD,2010-06-14,2010-07-14,0.06740051975436598,2018.0
211,JPM,2010-06-14,2010-07-14,0.04054557850637693,2011.0
212,CMS,2010-06-14,2010-07-14,0.035887639639766065,2017.0
213,GOOG,2010-06-14,2010-07-14,0.03808510295725054,
214,SYK,2010-06-14,2010-07-14,0.038959224015726525,2014.0
215,AIZ,2010-06-14,2010-07-14,0.04466935470683833,2014.0
216,AWK,2010-06-14,2010-07-14,0.033875543561946095,2017.0
217,EVRG,2010-06-14,2010-07-14,0.03252780718246077,2017.0
218,CTAS,2010-06-14,2010-07-14,0.03580299966010711,2017.0
219,VRSK,2010-06-14,2010-07-14,0.03679911794391366,2010.0
220,PEAK,2010-06-14,2010-07-14,0.036045700258648734,2017.0
221,OKE,2010-06-14,2010-07-14,0.0442956370673196,2013.0
222,DTE,2010-06-14,2010-07-14,0.036924661215539716,2017.0
223,BR,2010-06-14,2010-07-14,0.04260625130175509,2017.0
224,ANSS,2010-06-14,2010-07-14,0.03076016774938793,2012.0
225,EQIX,2010-06-14,2010-07-14,0.033216946709922764,2012.0
226,XEL,2010-06-14,2010-07-14,0.035648790602678185,2017.0
227,D,2010-06-14,2010-07-14,0.03160052884221631,2017.0
228,V,2010-06-14,2010-07-14,0.048037653728730735,
229,AAPL,2010-06-14,2010-07-14,0.028990084980581605,2010.0
230,DFS,2010-06-14,2010-07-14,0.060311660075396935,2018.0
231,STE,2010-06-14,2010-07-14,0.03057102643355105,2010.0
232,C,2010-06-14,2010-07-14,0.04396694710945954,2012.0
233,SPGI,2010-06-14,2010-07-14,0.03854321262619383,2014.0
234,AXP,2010-06-14,2010-07-14,0.04680961700533304,2015.0
235,ATVI,2010-06-14,2010-07-14,0.04399667204760215,2019.0
236,PSA,2010-06-14,2010-07-14,0.0422752892856814,2017.0
237,MSCI,2010-06-14,2010-07-14,0.041921742914188105,2018.0
238,SNPS,2010-06-14,2010-07-14,0.024845319111490745,2010.0
239,WFC,2010-06-14,2010-07-14,0.025119633569944955,2019.0
240,FIS,2010-06-14,2010-07-14,0.03843610117768004,2011.0
241,BDX,2010-06-14,2010-07-14,0.04092877162971157,2010.0
242,ALGN,2010-06-14,2010-07-14,0.0433166277546819,2019.0
243,DIS,2010-06-14,2010-07-14,0.02698118293495557,2017.0
244,GOOGL,2010-06-14,2010-07-14,0.03980406726396988,
245,BAX,2010-06-14,2010-07-14,0.04443805657989524,2018.0
246,CMCSA,2010-06-14,2010-07-14,0.05325383156565788,2017.0
247,ABT,2010-06-14,2010-07-14,0.04058016438919459,2013.0
248,USB,2010-06-14,2010-07-14,0.03734880049060982,2017.0
249,LNT,2010-06-14,2010-07-14,0.03899688686409365,2017.0
250,ALK,2010-06-15,2010-07-15,0.05293317453846158,2010.0
251,AMZN,2010-06-15,2010-07-15,0.06194924799524139,2010.0
252,COO,2010-06-15,2010-07-15,0.04548674219045623,2015.0
253,FIS,2010-06-15,2010-07-15,0.03454516833316078,2011.0
254,WMT,2010-06-15,2010-07-15,0.03314932900062659,2010.0
255,ABT,2010-06-15,2010-07-15,0.04525026803198818,2013.0
256,COF,2010-06-15,2010-07-15,0.02840368744563102,2018.0
257,CMCSA,2010-06-15,2010-07-15,0.05227491399757437,2017.0
258,CLX,2010-06-15,2010-07-15,0.02144171418915841,2017.0
259,C,2010-06-15,2010-07-15,0.038996778688913915,2012.0
260,MSFT,2010-06-15,2010-07-15,0.039001161197334114,2010.0
261,CHTR,2010-06-15,2010-07-15,0.04913220136456279,
262,PSA,2010-06-15,2010-07-15,0.03380214886247468,2017.0
263,BAX,2010-06-15,2010-07-15,0.03489408931173933,
264,BLL,2010-06-15,2010-07-15,0.02827798436501652,2016.0
265,GOOGL,2010-06-15,2010-07-15,0.05408335229604613,2010.0
266,MA,2010-06-15,2010-07-15,0.040880987081333864,2016.0
267,KO,2010-06-15,2010-07-15,0.019727734502898397,2017.0
268,JPM,2010-06-15,2010-07-15,0.03884290326232366,2011.0
269,SPGI,2010-06-15,2010-07-15,0.03413972636818506,2014.0
270,GOOG,2010-06-15,2010-07-15,0.05218185082923395,2010.0
271,GOOGL,2010-06-16,2010-07-16,0.06561629175073977,2010.0
272,BAX,2010-06-16,2010-07-16,0.0351478422064596,2010.0
273,GOOG,2010-06-16,2010-07-16,0.06358703081372395,2010.0
274,FISV,2010-06-16,2010-07-16,0.03009089807445513,2010.0
275,MSFT,2010-06-16,2010-07-16,0.038113008567837836,2010.0
276,JPM,2010-06-16,2010-07-16,0.027815934559611302,2011.0
277,V,2010-06-16,2010-07-16,0.054746730826515946,2010.0
278,CHTR,2010-06-16,2010-07-16,0.05180748269503838,2018.0
279,CMCSA,2010-06-16,2010-07-16,0.04775163485512145,2017.0
280,WMT,2010-06-16,2010-07-16,0.027656036246202373,2010.0
281,BDX,2010-06-16,2010-07-16,0.034349371609724635,2010.0
282,TGT,2010-06-16,2010-07-16,0.040683171855247086,2010.0
283,AMZN,2010-06-16,2010-07-16,0.05864942126903357,2010.0
284,TFX,2010-06-16,2010-07-16,0.023752152479882632,2010.0
285,V,2010-06-17,2010-07-19,0.055032899472175184,2010.0
286,KIM,2010-06-17,2010-07-19,0.04850635576706099,2010.0
287,ATVI,2010-06-17,2010-07-19,0.03802022405199992,
288,BAX,2010-06-17,2010-07-19,0.0365986192361271,
289,BRK-B,2010-06-17,2010-07-19,0.01965737194790924,2010.0
290,STE,2010-06-17,2010-07-19,0.02495071354179891,2010.0
291,AAPL,2010-06-17,2010-07-19,0.04452217295708253,2010.0
292,C,2010-06-17,2010-07-19,0.033726257365471475,2012.0
293,CHTR,2010-06-17,2010-07-19,0.05358734006915605,2018.0
294,GPN,2010-06-17,2010-07-19,0.028542197305421964,2010.0
295,DFS,2010-06-17,2010-07-19,0.048663459108062114,2018.0
296,JPM,2010-06-17,2010-07-19,0.03375650700837486,2011.0
297,CMCSA,2010-06-17,2010-07-19,0.0454258562788002,2017.0
298,MCO,2010-06-17,2010-07-19,0.03922748969307953,2011.0
299,L,2010-06-18,2010-07-20,0.024867770436332436,2015.0
300,BAX,2010-06-18,2010-07-20,0.044889571330188636,2015.0
301,GOOG,2010-06-18,2010-07-20,0.06924658458679718,2010.0
302,ABT,2010-06-18,2010-07-20,0.04925931961832227,2010.0
303,MCO,2010-06-18,2010-07-20,0.04692167525048628,
304,DFS,2010-06-18,2010-07-20,0.05894153950583327,
305,EW,2010-06-18,2010-07-20,0.04394753350574327,2017.0
306,CMCSA,2010-06-18,2010-07-20,0.05441038860403544,2017.0
307,FISV,2010-06-18,2010-07-20,0.028496304769931383,2010.0
308,LLY,2010-06-18,2010-07-20,0.03794651156101467,2019.0
309,JPM,2010-06-18,2010-07-20,0.039648384910358735,2011.0
310,V,2010-06-18,2010-07-20,0.060703883841969286,2010.0
311,GOOGL,2010-06-18,2010-07-20,0.06967233743910034,2010.0
312,CB,2010-06-18,2010-07-20,0.027427202282222087,2014.0
313,BR,2010-06-18,2010-07-20,0.034136203001096814,2017.0
314,STE,2010-06-18,2010-07-20,0.031083680685976462,2010.0
315,ATO,2010-06-18,2010-07-20,0.03841898049658046,2014.0
316,MSCI,2010-06-18,2010-07-20,0.049042979006960315,2019.0
317,SLB,2010-06-18,2010-07-20,0.04321746665824619,2015.0
318,CHTR,2010-06-18,2010-07-20,0.0580028571215181,2018.0
319,BRK-B,2010-06-18,2010-07-20,0.022258463770113337,2010.0
320,MSCI,2010-06-21,2010-07-21,0.039004037688922334,
321,ABT,2010-06-21,2010-07-21,0.04389955790879505,
322,STE,2010-06-21,2010-07-21,0.030327889189231974,2010.0
323,LLY,2010-06-21,2010-07-21,0.04034945053746502,2019.0
324,GOOG,2010-06-21,2010-07-21,0.07147580975543139,2010.0
325,ATVI,2010-06-21,2010-07-21,0.04867516639518199,2010.0
326,AMZN,2010-06-21,2010-07-21,0.06496045719602167,2010.0
327,V,2010-06-21,2010-07-21,0.05856350764001213,2010.0
328,BR,2010-06-21,2010-07-21,0.03649561736864225,2017.0
329,NI,2010-06-21,2010-07-21,0.03328010136663105,2015.0
330,BDX,2010-06-21,2010-07-21,0.03215324610330392,2010.0
331,SPGI,2010-06-21,2010-07-21,0.051091445301586685,2010.0
332,MCO,2010-06-21,2010-07-21,0.05093202354496706,2011.0
333,GOOGL,2010-06-21,2010-07-21,0.07178759558945919,2010.0
334,BR,2010-06-22,2010-07-22,0.03696728934435452,
335,FISV,2010-06-22,2010-07-22,0.03895608206918666,2010.0
336,BDX,2010-06-22,2010-07-22,0.02981553840749772,2010.0
337,XEL,2010-06-22,2010-07-22,0.02823933084063712,2017.0
338,MCO,2010-06-22,2010-07-22,0.06028706549221514,2011.0
339,EQR,2010-06-22,2010-07-22,0.04115886758626856,2017.0
340,NI,2010-06-22,2010-07-22,0.04227820396153556,2015.0
341,EFX,2010-06-22,2010-07-22,0.03817631825440199,
342,SO,2010-06-22,2010-07-22,0.032012059115140136,2017.0
343,V,2010-06-22,2010-07-22,0.06326033004079358,2010.0
344,CTAS,2010-06-22,2010-07-22,0.06104160020523554,2015.0
345,MSCI,2010-06-22,2010-07-22,0.049893338713896666,2011.0
346,VFC,2010-06-22,2010-07-22,0.06151345619114006,2016.0
347,ATVI,2010-06-22,2010-07-22,0.05136940852913163,
348,ADP,2010-06-22,2010-07-22,0.028203907171612568,2015.0
349,DFS,2010-06-22,2010-07-22,0.06627674114379065,2015.0
350,JPM,2010-06-22,2010-07-22,0.050743417460264034,2012.0
351,SPGI,2010-06-22,2010-07-22,0.06026680453522953,2014.0
352,BXP,2010-06-22,2010-07-22,0.038057644620338185,2017.0
353,WMT,2010-06-22,2010-07-22,0.027126033656163544,2015.0
354,BKNG,2010-06-22,2010-07-22,0.06177503631279981,2016.0
355,BEN,2010-06-22,2010-07-22,0.03584261237898799,2015.0
356,AEE,2010-06-22,2010-07-22,0.025225570246873018,2017.0
357,UPS,2010-06-22,2010-07-22,0.04957588578868175,2015.0
358,AVB,2010-06-22,2010-07-22,0.045367428740361065,2017.0
359,EXR,2010-06-22,2010-07-22,0.042120444849918295,2018.0
360,O,2010-06-22,2010-07-22,0.04141045444409101,
361,SLB,2010-06-22,2010-07-22,0.04895280868970447,2015.0
362,FRT,2010-06-22,2010-07-22,0.04644309914194078,2018.0
363,CL,2010-06-22,2010-07-22,0.02200591337752709,2017.0
364,ARE,2010-06-22,2010-07-22,0.047547382373226726,2018.0
365,CMCSA,2010-06-22,2010-07-22,0.045641968930933384,
366,BAX,2010-06-22,2010-07-22,0.04076172301584887,2015.0
367,CMS,2010-06-22,2010-07-22,0.03210208778004786,2017.0
368,ABT,2010-06-22,2010-07-22,0.04962993551169611,
369,AMT,2010-06-22,2010-07-22,0.031318161537997144,2019.0
370,ABMD,2010-06-22,2010-07-22,0.07936213881088425,
371,CSCO,2010-06-22,2010-07-22,0.0331172561480335,2012.0
372,ESS,2010-06-22,2010-07-22,0.0405598581238625,2017.0
373,APD,2010-06-22,2010-07-22,0.03180979818526867,2015.0
374,USB,2010-06-22,2010-07-22,0.046257312011862686,2014.0
375,FTNT,2010-06-22,2010-07-22,0.0912739076332211,2011.0
376,AMZN,2010-06-22,2010-07-22,0.07328201217829873,2010.0
377,BKNG,2010-06-23,2010-07-23,0.06423613482996783,
378,ABMD,2010-06-23,2010-07-23,0.087629659419794,2018.0
379,NKE,2010-06-23,2010-07-23,0.05424756003117532,2012.0
380,AVB,2010-06-23,2010-07-23,0.047404040613639536,2017.0
381,CTAS,2010-06-23,2010-07-23,0.06193148829023187,2015.0
382,MSCI,2010-06-23,2010-07-23,0.05784838182553119,2019.0
383,CMCSA,2010-06-23,2010-07-23,0.05163545294652215,2017.0
384,CF,2010-06-23,2010-07-23,0.06362650225951823,2015.0
385,DRE,2010-06-23,2010-07-23,0.044479115280309664,2010.0
386,VFC,2010-06-23,2010-07-23,0.062145452148354874,2014.0
387,BR,2010-06-23,2010-07-23,0.042395746834452325,2017.0
388,AIV,2010-06-23,2010-07-23,0.03989726179504046,2018.0
389,TFX,2010-06-23,2010-07-23,0.029392748936289792,
390,DFS,2010-06-23,2010-07-23,0.06441180468323114,2015.0
391,BAX,2010-06-23,2010-07-23,0.04403632890318288,2015.0
392,ATVI,2010-06-23,2010-07-23,0.048830497711360964,
393,PFG,2010-06-23,2010-07-23,0.046661173825430655,2011.0
394,C,2010-06-23,2010-07-23,0.05588446319003163,2012.0
395,ABT,2010-06-23,2010-07-23,0.05489656280084235,
396,O,2010-06-23,2010-07-23,0.040040406099103636,
397,ATO,2010-06-23,2010-07-23,0.049326166476361136,2014.0
398,KIM,2010-06-23,2010-07-23,0.055893038067304265,2018.0
399,BXP,2010-06-23,2010-07-23,0.042206449818348785,2017.0
400,ADP,2010-06-23,2010-07-23,0.035896039311886285,2015.0
401,HFC,2010-06-23,2010-07-23,0.06642076235271581,2010.0
402,KO,2010-06-23,2010-07-23,0.03415258698074678,2014.0
403,UPS,2010-06-23,2010-07-23,0.04610036295169606,2015.0
404,USB,2010-06-23,2010-07-23,0.05291801468919145,2014.0
405,PEAK,2010-06-23,2010-07-23,0.04835731629049676,2017.0
406,WMT,2010-06-23,2010-07-23,0.029477369915199607,2015.0
407,MCO,2010-06-23,2010-07-23,0.06489465027096036,2011.0
408,FTNT,2010-06-23,2010-07-23,0.08874737957664959,2011.0
409,ARE,2010-06-23,2010-07-23,0.05041282043338813,2018.0
410,V,2010-06-23,2010-07-23,0.0679047693330478,2010.0
411,GOOGL,2010-06-23,2010-07-23,0.09498209307007503,2017.0
412,DIS,2010-06-23,2010-07-23,0.038383873220302726,2010.0
