,Ticker,Start Date,End Date,Avg Percent Change,Outlier Year
186,ALGN,2011-04-05,2011-05-05,0.09717203261414875,2014
187,ALGN,2011-04-06,2011-05-06,0.09251648650319493,2014
188,ALGN,2011-04-07,2011-05-09,0.08733835533531385,
189,ALGN,2011-04-08,2011-05-10,0.10218962753878588,
190,ALGN,2011-04-11,2011-05-11,0.1041823990090166,
191,ALGN,2011-04-12,2011-05-12,0.11535952029453794,2014
192,ALGN,2011-04-13,2011-05-13,0.10788601606697139,2014
193,ALGN,2011-04-14,2011-05-16,0.12558842181809102,2014
194,ALGN,2011-04-15,2011-05-17,0.11023911433408114,2014
195,ALGN,2011-04-18,2011-05-18,0.10253809820817102,
196,ALGN,2011-04-19,2011-05-19,0.10426435278297601,
197,ALGN,2011-04-20,2011-05-20,0.11693718548086308,2019
198,ALGN,2011-04-28,2011-05-27,0.09270569890217414,2019
199,ADS,2010-12-14,2011-01-13,0.04099003229470764,2015
200,ADS,2010-12-15,2011-01-14,0.04491779399791421,2015
201,LNT,2010-06-08,2010-07-08,0.040808847158050394,2017
202,LNT,2010-06-09,2010-07-09,0.03913616569199246,2017
203,LNT,2010-06-11,2010-07-13,0.03839139713791159,2017
204,LNT,2010-06-14,2010-07-14,0.03899688686409365,2017
205,LNT,2010-06-28,2010-07-28,0.03618150672086508,2014
206,LNT,2010-09-17,2010-10-18,0.02450700936066487,2016
207,LNT,2010-09-28,2010-10-27,0.03539778166581072,2016
208,LNT,2010-09-29,2010-10-28,0.036083287005626165,
209,LNT,2010-10-01,2010-11-01,0.04076292549438824,2019
210,LNT,2010-10-22,2010-11-22,0.014680800058402728,2016
211,LNT,2010-10-26,2010-11-24,0.01549863256731359,2013
212,LNT,2011-01-13,2011-02-14,0.039184451975919896,2015
213,LNT,2011-01-14,2011-02-15,0.0417696326146709,2015
214,LNT,2011-03-01,2011-03-30,0.029786695414702233,2020
215,LNT,2011-03-16,2011-04-14,0.042000738735598585,2019
216,ALL,2010-08-20,2010-09-21,0.03507087328708268,2017
217,ALL,2010-11-02,2010-12-02,0.03494403816044654,2018
218,ALL,2010-11-03,2010-12-03,0.03729485639187354,2018
219,ALL,2011-02-07,2011-03-09,0.037510618979796496,2020
220,ALL,2011-02-15,2011-03-17,0.03350746317795809,2020
221,ALL,2011-03-02,2011-03-31,0.030389938136236236,2020
222,ALL,2011-03-04,2011-04-04,0.02047902399627382,2020
223,ALL,2011-03-07,2011-04-05,0.03219750625962792,2017
224,ALL,2011-03-23,2011-04-21,0.029009396000196204,2016
225,ALL,2011-03-24,2011-04-25,0.02799206303208193,2016
226,GOOGL,2010-06-11,2010-07-13,0.03180570310064627,
227,GOOGL,2010-06-14,2010-07-14,0.03980406726396988,
228,GOOGL,2010-06-15,2010-07-15,0.05408335229604613,2010
229,GOOGL,2010-06-16,2010-07-16,0.06561629175073978,2010
230,GOOGL,2010-06-18,2010-07-20,0.06967233743910034,2010
231,GOOGL,2010-06-21,2010-07-21,0.07178759558945919,2010
232,GOOGL,2010-06-23,2010-07-23,0.09498209307007505,2017
233,GOOGL,2010-06-24,2010-07-26,0.08480146365420654,
234,GOOGL,2010-06-25,2010-07-27,0.09281120956211092,2017
235,GOOGL,2010-06-28,2010-07-28,0.08182531965817653,
236,GOOGL,2010-06-30,2010-07-30,0.09202178062342023,2014
237,GOOGL,2010-07-01,2010-08-02,0.08897968045445984,2014
238,GOOGL,2010-07-02,2010-08-03,0.08311732790496458,2014
239,GOOGL,2010-08-19,2010-09-20,0.038146587431098694,2018
240,GOOG,2010-06-09,2010-07-09,0.025755856300223996,2010
241,GOOG,2010-06-11,2010-07-13,0.030197432484928878,
242,GOOG,2010-06-14,2010-07-14,0.03808510295725054,
243,GOOG,2010-06-15,2010-07-15,0.052181850829233954,2010
244,GOOG,2010-06-16,2010-07-16,0.06358703081372395,2010
245,GOOG,2010-06-18,2010-07-20,0.06924658458679717,2010
246,GOOG,2010-06-21,2010-07-21,0.07147580975543139,2010
247,GOOG,2010-06-23,2010-07-23,0.09271646967740654,2017
248,GOOG,2010-06-24,2010-07-26,0.08359156925603156,
249,GOOG,2010-06-25,2010-07-27,0.08238566634971362,
250,GOOG,2010-06-28,2010-07-28,0.08074252028983889,
251,GOOG,2010-06-30,2010-07-30,0.08960099342280081,2014
252,GOOG,2010-07-01,2010-08-02,0.08725853838836901,2014
253,GOOG,2010-07-02,2010-08-03,0.08205859530239733,2014
254,GOOG,2010-08-19,2010-09-20,0.038062529405299875,2018
255,MO,2010-09-22,2010-10-21,0.048346858922861696,2012
256,MO,2010-09-24,2010-10-25,0.05237686909357805,2012
257,MO,2010-09-27,2010-10-26,0.053577651903915585,2012
258,MO,2010-09-28,2010-10-27,0.060315517297335496,2012
259,MO,2010-09-29,2010-10-28,0.05764900296768585,2012
260,MO,2010-09-30,2010-10-29,0.05626651460349873,2012
261,MO,2010-10-01,2010-11-01,0.047560477280637135,2012
262,MO,2010-10-04,2010-11-02,0.050198574035558594,2012
263,MO,2010-10-05,2010-11-03,0.047287186421470354,2012
264,MO,2010-10-06,2010-11-04,0.04709726036505678,2012
265,MO,2010-11-16,2010-12-16,0.04233549579851506,2018
266,MO,2011-03-10,2011-04-08,0.032367300253232166,2017
267,AMZN,2010-06-09,2010-07-09,0.06017080571248169,2010
268,AMZN,2010-06-10,2010-07-12,0.06382161479395276,2010
269,AMZN,2010-06-11,2010-07-13,0.05539164744547672,
270,AMZN,2010-06-15,2010-07-15,0.06194924799524139,2010
271,AMZN,2010-06-16,2010-07-16,0.05864942126903358,2010
272,AMZN,2010-06-21,2010-07-21,0.06496045719602168,2010
273,AMZN,2010-06-22,2010-07-22,0.07328201217829872,2010
274,AMZN,2010-06-24,2010-07-26,0.06546033654059343,2014
275,AMZN,2010-08-10,2010-09-09,0.037973767562849425,
276,AMZN,2010-08-16,2010-09-15,0.05214145772004226,2014
277,AMZN,2010-12-17,2011-01-19,0.06852189783312945,2015
278,AMZN,2010-12-28,2011-01-27,0.08190124962676562,2015
279,AMZN,2011-04-01,2011-05-03,0.08449359013338988,2014
280,AMZN,2011-04-11,2011-05-11,0.07745516451353755,2014
281,AMZN,2011-05-18,2011-06-17,0.04572556974864788,2011
282,AMZN,2011-05-19,2011-06-20,0.05022369056287249,2011
283,AMZN,2011-05-20,2011-06-21,0.040855876402146114,2011
284,AMZN,2011-06-01,2011-06-30,0.0637333744602894,2017
285,AMZN,2011-06-02,2011-07-01,0.06469817186020894,2017
286,AMZN,2011-06-06,2011-07-06,0.06369532385471727,2017
287,AEE,2010-06-09,2010-07-09,0.03195109304189562,2017
288,AEE,2010-06-11,2010-07-13,0.031686955202701865,2017
289,AEE,2010-06-14,2010-07-14,0.03236606693120367,2017
290,AEE,2010-06-22,2010-07-22,0.02522557024687302,2017
291,AEE,2010-06-24,2010-07-26,0.03037218796418664,2016
292,AEE,2010-09-30,2010-10-29,0.03698137544221679,2019
293,AEE,2011-01-20,2011-02-18,0.045229303878165844,2015
294,AEE,2011-02-24,2011-03-25,0.031712193827303996,2020
295,AEE,2011-02-25,2011-03-28,0.03144455028568224,2020
296,AEE,2011-03-01,2011-03-30,0.027575810433251104,2020
297,AEE,2011-03-02,2011-03-31,0.028674280977402558,2020
298,AEE,2011-03-03,2011-04-01,0.028747414279414036,2020
299,AEE,2011-03-08,2011-04-06,0.026111012021959326,2019
300,AAL,2010-06-10,2010-07-12,0.05242350132440764,2018
301,AAL,2010-07-13,2010-08-11,-0.1766849680456345,2015
302,AAL,2010-07-21,2010-08-19,-0.13472150058332077,2018
303,AAL,2010-07-23,2010-08-23,-0.14530020052869852,2016
304,AAL,2010-07-27,2010-08-25,-0.1097436952918213,2018
305,AAL,2010-09-20,2010-10-19,0.08630455170018475,2018
306,AAL,2010-09-22,2010-10-21,0.0958693560852733,2018
307,AAL,2010-09-23,2010-10-22,0.11574776788383151,2018
308,AAL,2010-10-06,2010-11-04,0.12607618592559494,2017
309,AAL,2010-10-07,2010-11-05,0.1145088079136336,2017
310,AAL,2010-10-08,2010-11-08,0.11978439387197838,2017
311,AEP,2010-06-09,2010-07-09,0.0405752900790581,2017
312,AEP,2010-06-11,2010-07-13,0.03910322058036713,2017
313,AEP,2010-06-14,2010-07-14,0.04244564809881693,2017
314,AEP,2010-09-17,2010-10-18,0.023905938112519953,2016
315,AEP,2010-09-21,2010-10-20,0.03414626853500608,2016
316,AEP,2010-09-22,2010-10-21,0.036213972136086015,2016
317,AEP,2010-09-29,2010-10-28,0.03577480479311433,
318,AEP,2010-10-04,2010-11-02,0.03593558867227334,2019
319,AEP,2011-03-04,2011-04-04,0.024656484918241905,2020
320,AEP,2011-03-29,2011-04-28,0.03442093709096413,2016
321,AEP,2011-03-30,2011-04-29,0.037540148673571645,2016
322,AXP,2010-06-14,2010-07-14,0.04680961700533304,2015
323,AXP,2011-04-06,2011-05-06,0.04708361540104536,2020
324,AXP,2011-04-08,2011-05-10,0.0434015305378974,
325,AXP,2011-04-11,2011-05-11,0.04655583314034077,
326,AXP,2011-04-12,2011-05-12,0.04631839993553874,2015
327,AXP,2011-04-13,2011-05-13,0.039584906155260634,
328,AXP,2011-05-02,2011-06-01,0.047850035439802346,2012
329,AXP,2011-05-03,2011-06-02,0.05389968750230328,2012
330,AIG,2010-09-30,2010-10-29,0.05713453136208638,2018
331,AMT,2010-06-09,2010-07-09,0.04718490330961025,
332,AMT,2010-06-10,2010-07-12,0.04802793441425309,2019
333,AMT,2010-06-22,2010-07-22,0.031318161537997144,2019
334,AMT,2010-06-29,2010-07-29,0.02807781159872744,2013
335,AMT,2010-06-30,2010-07-30,0.029108085441850826,2013
336,AMT,2010-07-01,2010-08-02,0.0318118948645763,2013
337,AMT,2010-07-06,2010-08-04,0.03492166070307506,2013
338,AMT,2010-09-20,2010-10-19,0.03159635048385683,2010
339,AMT,2010-09-30,2010-10-29,0.05194832029062292,2019
340,AMT,2010-10-01,2010-11-01,0.041153534518601105,2019
341,AMT,2010-10-04,2010-11-02,0.05158089535020135,2019
342,AMT,2010-10-05,2010-11-03,0.04781098829815025,2019
343,AMT,2010-10-06,2010-11-04,0.05145281395099564,2019
344,AMT,2010-10-07,2010-11-05,0.05638087761649713,2019
345,AMT,2010-10-08,2010-11-08,0.05141167495495566,2019
346,AMT,2011-03-15,2011-04-13,0.04310780817408728,2018
347,AMT,2011-03-22,2011-04-20,0.04033561836252832,2018
348,AMT,2011-06-03,2011-07-05,0.03296193102947699,2013
349,AMT,2011-06-06,2011-07-06,0.03300046259083272,2013
350,AWK,2010-06-14,2010-07-14,0.033875543561946095,2017
351,AWK,2010-06-23,2010-07-23,0.031724226595744254,2014
352,AWK,2010-10-22,2010-11-22,0.016183550044316326,2015
353,AWK,2010-10-26,2010-11-24,0.02323485461561408,2013
354,AWK,2010-11-02,2010-12-02,0.0350106954067558,2013
355,AWK,2010-11-04,2010-12-06,0.0331371332661839,2013
356,AWK,2010-11-05,2010-12-07,0.03224191558719563,2013
357,AWK,2010-11-10,2010-12-10,0.023127623858362964,2013
358,AWK,2010-12-28,2011-01-27,0.04454277384922692,2017
359,AWK,2010-12-30,2011-01-31,0.04360922918740705,2018
360,AWK,2011-01-05,2011-02-04,0.0535106604763235,2018
361,AWK,2011-01-06,2011-02-07,0.05753712839419077,2018
362,AWK,2011-01-07,2011-02-08,0.054181840196144596,2018
363,AWK,2011-02-01,2011-03-03,0.04780369679725695,2015
364,AWK,2011-02-02,2011-03-04,0.04557531307229032,2015
365,AWK,2011-02-10,2011-03-14,0.03584315254345575,2020
366,AWK,2011-02-11,2011-03-15,0.03480966834201032,2020
367,AWK,2011-02-23,2011-03-24,0.023702099012812925,2012
368,AWK,2011-03-03,2011-04-01,0.023594526636167828,2020
369,AWK,2011-03-04,2011-04-04,0.024973876985708805,2020
370,AWK,2011-03-07,2011-04-05,0.023012201958701635,2019
371,AWK,2011-03-21,2011-04-19,0.036065351357265345,2019
372,AWK,2011-03-22,2011-04-20,0.03192474169107693,
373,AWK,2011-03-23,2011-04-21,0.036447912498354836,2012
374,AWK,2011-03-24,2011-04-25,0.030141283926988546,2020
375,AWK,2011-03-25,2011-04-26,0.027916140317320013,2013
376,AWK,2011-03-28,2011-04-27,0.03130784831738748,
377,AWK,2011-03-29,2011-04-28,0.035122122560324334,2015
378,AWK,2011-03-30,2011-04-29,0.03657313306541184,2015
379,AMP,2010-08-18,2010-09-17,0.0509309443643208,2015
380,AMP,2010-08-19,2010-09-20,0.060311931379137054,2015
381,AMP,2010-08-20,2010-09-21,0.06043279583305569,2015
382,AMP,2010-08-23,2010-09-22,0.04799382380828654,2015
383,AMP,2010-10-08,2010-11-08,0.0856840620776148,2018
384,AMP,2010-10-11,2010-11-09,0.09101029780645371,2018
385,AMP,2010-10-12,2010-11-10,0.08616325685603804,2018
386,AMP,2010-10-13,2010-11-11,0.08619726494510893,2018
387,AMP,2010-10-14,2010-11-12,0.08754450585972993,2018
388,AMP,2010-10-15,2010-11-15,0.0774028297365849,2018
389,AMP,2010-10-18,2010-11-16,0.07472573962749596,2018
390,AMP,2010-10-19,2010-11-17,0.06613466041520073,2018
391,AMP,2010-10-20,2010-11-18,0.06497999564733759,2018
392,AMP,2010-10-21,2010-11-19,0.06814349946622171,2015
393,ABC,2010-06-08,2010-07-08,0.03569987126383865,2018
394,ABC,2010-08-23,2010-09-22,0.03080447887401203,2016
395,ABC,2010-11-03,2010-12-03,0.05164525748722353,2011
396,ABC,2010-12-14,2011-01-13,0.061799165258927306,2015
397,ABC,2010-12-15,2011-01-14,0.06146997533617517,2015
398,ABC,2010-12-16,2011-01-18,0.05983338455087433,2015
399,ABC,2010-12-17,2011-01-19,0.054364150200919954,2015
400,ABC,2011-05-24,2011-06-23,0.03485441288027064,2015
401,ABC,2011-06-06,2011-07-06,0.039940203921376774,2015
402,AME,2010-10-08,2010-11-08,0.059920774924172936,
403,AME,2010-10-11,2010-11-09,0.06643022903733828,2018
404,AME,2010-10-12,2010-11-10,0.06383576487622167,2015
405,AME,2010-10-14,2010-11-12,0.06026325003902756,
406,AME,2010-10-15,2010-11-15,0.059078899326877564,2015
407,AME,2010-10-18,2010-11-16,0.05908471862103141,2012
408,AME,2010-10-19,2010-11-17,0.045118035231217844,
409,AME,2010-10-20,2010-11-18,0.050844015237280035,
410,AME,2010-10-21,2010-11-19,0.056561694395634556,
411,AME,2010-10-22,2010-11-22,0.05678663014488833,
412,AME,2010-10-25,2010-11-23,0.056548299684486,2011
413,AME,2010-10-26,2010-11-24,0.05633817948699955,2011
414,AME,2010-10-27,2010-11-26,0.05024376886369345,2011
415,AME,2011-02-02,2011-03-04,0.04595463986657607,2020
416,AME,2011-05-06,2011-06-07,0.03162986673055162,2011
417,AME,2011-05-09,2011-06-08,0.028114807750738307,2011
418,AMGN,2010-07-02,2010-08-03,0.06328036055034476,2011
419,AMGN,2010-07-06,2010-08-04,0.06013576415633183,2011
420,AMGN,2010-07-07,2010-08-05,0.07025556933765656,2011
421,AMGN,2010-07-08,2010-08-06,0.07001591878100749,2011
422,AMGN,2010-12-01,2010-12-31,0.02672126707244619,2014
423,APH,2010-08-09,2010-09-08,0.03726897372008934,2015
424,APH,2010-08-10,2010-09-09,0.0340480749271635,2015
425,APH,2010-08-11,2010-09-10,0.037836728902389614,2015
426,APH,2010-09-29,2010-10-28,0.04542974343758141,2018
427,APH,2010-09-30,2010-10-29,0.047932580287627306,2018
428,APH,2010-10-01,2010-11-01,0.050018480463134826,2018
429,APH,2010-10-05,2010-11-03,0.05017389176946648,2016
430,APH,2010-10-06,2010-11-04,0.0534694413208047,
431,APH,2010-10-07,2010-11-05,0.050526342154838796,
432,APH,2010-10-08,2010-11-08,0.06517166844363015,2017
433,APH,2010-10-11,2010-11-09,0.04987763199793026,
434,APH,2010-10-12,2010-11-10,0.04791825734675015,
435,APH,2010-10-13,2010-11-11,0.034376190634931525,
