,Start Date,End Date,Adj Close,Percent Change
0,2010-06-08,2010-07-08,33.75023651123047,0.057690310691749236
1,2010-06-09,2010-07-09,33.62659454345703,0.06895689280584916
2,2010-06-10,2010-07-12,34.63035202026367,0.04213739578470954
3,2010-06-11,2010-07-13,34.99405670166016,0.040637879018588285
4,2010-06-14,2010-07-14,35.07406234741211,0.031239657909867602
5,2010-06-15,2010-07-15,35.75052261352539,0.012955311400680403
6,2010-06-16,2010-07-16,36.09511947631836,-0.014214908171401586
7,2010-06-17,2010-07-19,36.6376838684082,-0.010515545160375561
8,2010-06-18,2010-07-20,36.732994079589844,-0.003002758396276173
9,2010-06-21,2010-07-21,36.1684455871582,-0.002234942651305971
10,2010-06-22,2010-07-22,35.061309814453125,0.05024838838177881
11,2010-06-23,2010-07-23,35.024646759033196,0.05330974487156692
12,2010-06-24,2010-07-26,35.15663909912109,0.055358495478255554
13,2010-06-25,2010-07-27,35.36927032470703,0.057075466469318936
14,2010-06-28,2010-07-28,35.64787673950195,0.03875063711253146
15,2010-06-29,2010-07-29,34.826690673828125,0.04923972882278016
16,2010-06-30,2010-07-30,34.30612564086914,0.059497510160986145
17,2010-07-01,2010-08-02,34.042171478271484,0.07968322530930405
18,2010-07-02,2010-08-03,34.10082626342773,0.09443156056485402
19,2010-07-06,2010-08-04,34.504085540771484,0.08532565300084716
20,2010-07-07,2010-08-05,35.55256271362305,0.06426073775871566
21,2010-07-08,2010-08-06,35.81650161743164,0.05694983506557505
22,2010-07-09,2010-08-09,36.11711883544922,0.05159778847731533
23,2010-07-12,2010-08-10,36.15377807617188,0.059507708765312306
24,2010-07-13,2010-08-11,36.47637939453125,0.03883321043239951
25,2010-07-14,2010-08-12,36.20509719848633,0.03705125266699483
26,2010-07-15,2010-08-13,36.21976089477539,0.034213000193466736
27,2010-07-16,2010-08-16,35.5892219543457,0.05269318096548625
28,2010-07-19,2010-08-17,36.25642776489258,0.03793700942344269
29,2010-07-20,2010-08-18,36.623023986816406,0.026315776128934987
30,2010-07-21,2010-08-19,36.087791442871094,0.02727260762396666
31,2010-07-22,2010-08-20,36.91629409790039,0.003759456548057316
32,2010-07-23,2010-08-23,36.99694442749024,0.01058851481980927
33,2010-07-26,2010-08-24,37.21691131591797,0.0066537426920829645
34,2010-07-27,2010-08-25,37.51018142700195,0.0017563807247850116
35,2010-07-28,2010-08-26,37.08494186401367,0.014611062277715692
36,2010-07-29,2010-08-27,36.6303596496582,0.038675995024003984
37,2010-07-30,2010-08-30,36.47637939453125,0.024701050229395727
38,2010-08-02,2010-08-31,36.9896240234375,0.009230053677645178
39,2010-08-03,2010-09-01,37.65681838989258,0.021528145350738992
40,2010-08-04,2010-09-02,37.72280883789063,0.0372378773491816
41,2010-08-05,2010-09-03,37.99409103393555,0.032486742974522254
42,2010-08-06,2010-09-07,37.97942352294922,0.02704730618032203
43,2010-08-09,2010-09-08,38.082069396972656,0.014608452643889436
44,2010-08-10,2010-09-09,38.44133377075195,0.013360970914451653
45,2010-08-11,2010-09-10,37.950103759765625,0.02871077566221636
46,2010-08-12,2010-09-13,37.5981559753418,0.03916032541382286
47,2010-08-13,2010-09-14,37.502845764160156,0.04303131560749818
48,2010-08-16,2010-09-15,37.568843841552734,0.035935988976808386
49,2010-08-17,2010-09-16,37.686126708984375,0.03274418916136468
50,2010-08-18,2010-09-17,37.61283493041992,0.03353408617855724
51,2010-08-19,2010-09-20,37.09959411621094,0.05243441824809647
52,2010-08-20,2010-09-21,37.05560302734375,0.04479290956752513
53,2010-08-23,2010-09-22,37.392879486083984,0.048507364169673495
54,2010-08-24,2010-09-23,37.46620178222656,0.030176242273360687
55,2010-08-25,2010-09-24,37.57617950439453,0.04881188513671342
56,2010-08-26,2010-09-27,37.63482666015625,0.049814383463683054
57,2010-08-27,2010-09-28,38.10407257080078,0.04331846508835702
58,2010-08-30,2010-09-29,37.400203704833984,0.05749541568831973
59,2010-08-31,2010-09-30,37.33422088623047,0.0603820668337578
60,2010-09-01,2010-10-01,38.48533630371094,0.0378495254527792
61,2010-09-02,2010-10-04,39.18185806274414,0.01186108529637564
62,2010-09-03,2010-10-05,39.26984024047852,0.018417625998473408
63,2010-09-07,2010-10-06,39.03522109985352,0.022839144421119673
64,2010-09-08,2010-10-07,38.64663696289063,0.028976067016188378
65,2010-09-09,2010-10-08,38.9619026184082,0.018505032963053947
66,2010-09-10,2010-10-11,39.0718879699707,0.010765386073397276
67,2010-09-13,2010-10-12,39.13051986694336,0.011498624767445897
68,2010-09-14,2010-10-13,39.189208984375,0.007609455535549703
69,2010-09-15,2010-10-14,38.96924209594727,0.008171390356782493
70,2010-09-16,2010-10-15,38.9619026184082,0.010775327914127497
71,2010-09-17,2010-10-18,38.917911529541016,0.021978808911508052
72,2010-09-20,2010-10-19,39.15253448486328,0.007238521645003049
73,2010-09-21,2010-10-20,38.79326629638672,0.02347978032135578
74,2010-09-22,2010-10-21,39.29917907714844,0.0025859847180017548
75,2010-09-23,2010-10-22,38.6319694519043,0.02263419582968651
76,2010-09-24,2010-10-25,39.50446701049805,0.005577140407678538
77,2010-09-27,2010-10-26,39.60786819458008,-0.005625439048558611
78,2010-09-28,2010-10-27,39.82942199707031,-0.014866403378583914
79,2010-09-29,2010-10-28,39.68172073364258,-0.004486831610315267
80,2010-09-30,2010-10-29,39.73340606689453,-0.005983141658839619
81,2010-10-01,2010-11-01,39.999290466308594,-0.01919470627075137
82,2010-10-04,2010-11-02,39.65217590332031,0.003711193965475923
83,2010-10-05,2010-11-03,40.00666809082031,-0.009692268174832153
84,2010-10-06,2010-11-04,39.94758987426758,-0.005764115556994076
85,2010-10-07,2010-11-05,39.79988098144531,0.0031450714236098687
86,2010-10-08,2010-11-08,39.69648742675781,-0.0020505732312710023
87,2010-10-11,2010-11-09,39.49708938598633,-0.036635218299697625
88,2010-10-12,2010-11-10,39.58570098876953,-0.03275518014528034
89,2010-10-13,2010-11-11,39.48970413208008,-0.04270691111347258
90,2010-10-14,2010-11-12,39.29029846191406,-0.04375109761561147
91,2010-10-15,2010-11-15,39.38630294799805,-0.05166627587357531
92,2010-10-18,2010-11-16,39.7925033569336,-0.07846261352227435
93,2010-10-19,2010-11-17,39.43800735473633,-0.06906932028968082
94,2010-10-20,2010-11-18,39.72602462768555,-0.06789729544760736
95,2010-10-21,2010-11-19,39.40106964111328,-0.05706344281758491
96,2010-10-22,2010-11-22,39.5266227722168,-0.059591838487735416
97,2010-10-25,2010-11-23,39.72602462768555,-0.07429559931324725
98,2010-10-26,2010-11-24,39.38630294799805,-0.056667277647308945
99,2010-10-27,2010-11-26,39.24597549438477,-0.057512383869264605
100,2010-10-28,2010-11-29,39.50447082519531,-0.07237378261252259
101,2010-10-29,2010-11-30,39.49708938598633,-0.06767801551103836
102,2010-11-01,2010-12-01,39.24597549438477,-0.05123603367724705
103,2010-11-02,2010-12-02,39.79988098144531,-0.05645946696352944
104,2010-11-03,2010-12-03,39.62263488769531,-0.052167015081568735
105,2010-11-04,2010-12-06,39.71864700317383,-0.05575171473383356
106,2010-11-05,2010-12-07,39.92544937133789,-0.06124867828303948
107,2010-11-08,2010-12-08,39.61525344848633,-0.05590525089351184
108,2010-11-09,2010-12-09,38.10124206542969,-0.004869203170263958
109,2010-11-10,2010-12-10,38.3301887512207,-0.012090457338062688
110,2010-11-11,2010-12-13,37.87229537963867,0.0013633690283073596
111,2010-11-12,2010-12-14,37.64336013793945,0.01507188452005026
112,2010-11-15,2010-12-15,37.451332092285156,0.016676543995813975
113,2010-11-16,2010-12-16,36.89743423461914,0.03756499523182566
114,2010-11-17,2010-12-17,36.890037536621094,0.04802770833870651
115,2010-11-18,2010-12-20,37.20022964477539,0.038923728119508394
116,2010-11-19,2010-12-21,37.27408218383789,0.03478933184449984
117,2010-11-22,2010-12-22,37.30363082885742,0.037917032160722175
118,2010-11-23,2010-12-23,36.97867202758789,0.047211864195208286
119,2010-11-24,2010-12-27,37.27408218383789,0.04033675113665147
120,2010-11-26,2010-12-28,37.11159896850586,0.045981841399670986
121,2010-11-29,2010-12-29,36.838340759277344,0.05373040083940828
122,2010-11-30,2010-12-30,36.993446350097656,0.05065355606117172
123,2010-12-01,2010-12-31,37.33317184448242,0.04394337005847604
124,2010-12-02,2011-01-03,37.672889709472656,0.03487562777361353
125,2010-12-03,2011-01-04,37.65812301635742,0.03543812015464487
126,2010-12-06,2011-01-05,37.62120056152344,0.025800717192569045
127,2010-12-07,2011-01-06,37.62120056152344,0.023354318338554836
128,2010-12-08,2011-01-07,37.5178108215332,0.023775733031584423
129,2010-12-09,2011-01-10,37.91661834716797,0.011484431120514005
130,2010-12-10,2011-01-11,37.87229537963867,0.01550481533219139
131,2010-12-13,2011-01-12,37.92399978637695,0.01795974499380737
132,2010-12-14,2011-01-13,38.219398498535156,0.011453402330739437
133,2010-12-15,2011-01-14,38.08648300170898,0.022230137326515576
134,2010-12-16,2011-01-18,38.33758544921875,0.010681036545755807
135,2010-12-17,2011-01-19,38.75116729736328,-0.0026870557703986275
136,2010-12-20,2011-01-20,38.706844329833984,0.005353491390380549
137,2010-12-21,2011-01-21,38.61756134033203,0.010108694451145261
138,2010-12-22,2011-01-24,38.77381896972656,0.00969183048109179
139,2010-12-23,2011-01-25,38.811012268066406,0.007988201249200522
140,2010-12-27,2011-01-26,38.84079360961914,0.004766172054500584
141,2010-12-28,2011-01-27,38.900306701660156,0.0009557923504871502
142,2010-12-29,2011-01-28,38.93006896972656,-0.008675155643486754
143,2010-12-30,2011-01-31,38.96727752685547,-0.005761619137263585
144,2010-12-31,2011-02-01,39.04912185668945,0.008126748242600734
145,2011-01-03,2011-02-02,39.03423309326172,0.001902732679958108
146,2011-01-04,2011-02-03,39.04168701171875,-0.009426699978410058
147,2011-01-05,2011-02-04,38.61756134033203,0.004220819588537483
148,2011-01-06,2011-02-07,38.52082824707031,0.019878749595620082
149,2011-01-07,2011-02-08,38.431549072265625,0.03222757301280332
150,2011-01-10,2011-02-09,38.35712814331055,0.03464447684348593
151,2011-01-11,2011-02-10,38.468746185302734,0.03274083257934712
152,2011-01-12,2011-02-11,38.61756134033203,0.02571798879120113
153,2011-01-13,2011-02-14,38.66221237182617,0.021284388927714337
154,2011-01-14,2011-02-15,38.95240020751953,0.015236765283104803
155,2011-01-18,2011-02-16,38.75149154663086,0.023439255171912587
156,2011-01-19,2011-02-17,38.64731979370117,0.01944536982603884
157,2011-01-20,2011-02-18,38.91517639160156,0.01876200290907326
158,2011-01-21,2011-02-22,39.01192092895508,0.01669166584938564
159,2011-01-24,2011-02-23,39.15328598022461,0.003975249115384827
160,2011-01-25,2011-02-24,39.12353897094727,0.007549916189456329
161,2011-01-26,2011-02-25,39.02680206298828,0.018341846420535712
162,2011-01-27,2011-02-28,38.9375228881836,0.016907316660667582
163,2011-01-28,2011-03-01,38.59524917602539,0.022979530542146964
164,2011-01-31,2011-03-02,38.744049072265625,0.0228937661100993
165,2011-02-01,2011-03-03,39.36906433105469,0.01562816398331468
166,2011-02-02,2011-03-04,39.108646392822266,0.02013427244845689
167,2011-02-03,2011-03-07,38.67708969116211,0.030223755147678832
168,2011-02-04,2011-03-08,38.78125,0.03535079991816925
169,2011-02-07,2011-03-09,39.30210494995117,0.023118282985343797
170,2011-02-08,2011-03-10,39.71134948730469,0.0016835053967592106
171,2011-02-09,2011-03-11,39.733680725097656,0.006696062868378316
172,2011-02-10,2011-03-14,39.77087783813477,-0.008490682023977625
173,2011-02-11,2011-03-15,39.63694381713867,-0.025606536979022154
174,2011-02-14,2011-03-16,39.50300979614258,-0.03910226101447822
175,2011-02-15,2011-03-17,39.555091857910156,-0.027682560775625475
176,2011-02-16,2011-03-18,39.68159866333008,-0.027960184019651946
177,2011-02-17,2011-03-21,39.413734436035156,-0.004796282708281918
178,2011-02-18,2011-03-22,39.659263610839844,-0.008160167753266778
179,2011-02-22,2011-03-23,39.67414855957031,-0.015127541237476061
180,2011-02-23,2011-03-24,39.30955123901367,0.0022533809913133362
181,2011-02-24,2011-03-25,39.421165466308594,-7.354402664860871e-06
182,2011-02-25,2011-03-28,39.75600051879883,-0.010619272851960737
183,2011-02-28,2011-03-29,39.60717391967773,0.0006054438158249464
184,2011-03-01,2011-03-30,39.50300979614258,0.021406999769230883
185,2011-03-02,2011-03-31,39.65182876586914,0.01313051907424323
186,2011-03-03,2011-04-01,39.99409866333008,0.010346128279719369
187,2011-03-04,2011-04-04,39.91225051879883,0.01420350636255352
188,2011-03-07,2011-04-05,39.88248825073242,0.011822734129549817
189,2011-03-08,2011-04-06,40.20243835449219,0.01052351098915194
190,2011-03-09,2011-04-07,40.23220443725586,-0.002250986035847058
191,2011-03-10,2011-04-08,39.778316497802734,0.009241501568706512
192,2011-03-11,2011-04-11,40.00153350830078,-0.00496552252895488
193,2011-03-14,2011-04-12,39.43603897094727,0.001137618065073287
194,2011-03-15,2011-04-13,38.64731979370117,0.019249259051880685
195,2011-03-16,2011-04-14,38.0164794921875,0.041469385195480934
196,2011-03-17,2011-04-15,38.489601135253906,0.04686666642735571
197,2011-03-18,2011-04-18,38.602272033691406,0.03365280213694777
198,2011-03-21,2011-04-19,39.2255973815918,0.013784235440622461
199,2011-03-22,2011-04-20,39.3382568359375,0.020385426531291384
200,2011-03-23,2011-04-21,39.08292007446289,0.026379594911842164
201,2011-03-24,2011-04-25,39.39833068847656,0.026896861414126505
202,2011-03-25,2011-04-26,39.420875549316406,0.033689117257211465
203,2011-03-28,2011-04-27,39.3382568359375,0.045727812565152126
204,2011-03-29,2011-04-28,39.63116836547852,0.04246039404749835
205,2011-03-30,2011-04-29,40.367149353027344,0.024500941989366143
206,2011-03-31,2011-05-02,40.17940521240234,0.030796942251995252
207,2011-04-01,2011-05-03,40.412208557128906,0.030450633128260796
208,2011-04-04,2011-05-04,40.48731231689453,0.015881631772758364
209,2011-04-05,2011-05-05,40.35964965820313,0.011405145850360565
210,2011-04-06,2011-05-06,40.63000869750977,0.013853111336902257
211,2011-04-07,2011-05-09,40.141845703125,0.028535076089566513
212,2011-04-08,2011-05-10,40.149356842041016,0.034843935037536355
213,2011-04-11,2011-05-11,39.80388641357422,0.03618854822756645
214,2011-04-12,2011-05-12,39.480953216552734,0.04729987161642257
215,2011-04-13,2011-05-13,39.405853271484375,0.047904294270895265
216,2011-04-14,2011-05-16,39.66120529174805,0.03981806228072682
217,2011-04-15,2011-05-17,40.382179260253906,0.021474157717984
218,2011-04-18,2011-05-18,39.94658660888672,0.030970875430518574
219,2011-04-19,2011-05-19,39.77384948730469,0.03814016202345549
220,2011-04-20,2011-05-20,40.1568717956543,0.03414009115536076
221,2011-04-21,2011-05-23,40.141845703125,0.0237446637569656
222,2011-04-25,2011-05-24,40.48731231689453,0.014442332628472943
223,2011-04-26,2011-05-25,40.79523086547852,0.004398559154648263
224,2011-04-27,2011-05-26,41.22330856323242,-0.006417206625950911
225,2011-04-28,2011-05-27,41.38854217529297,-0.007863929203829167
226,2011-04-29,2011-05-31,41.38102340698242,0.0012686015994378685
227,2011-05-02,2011-06-01,41.45612716674805,-0.018262522971277617
228,2011-05-03,2011-06-02,41.681434631347656,-0.03255828809773864
229,2011-05-04,2011-06-03,41.14069366455078,-0.02738166990891311
230,2011-05-05,2011-06-06,40.82526779174805,-0.02662878925593315
231,2011-05-06,2011-06-07,41.200767517089844,-0.03763947154481695
232,2011-05-09,2011-06-08,41.32094192504883,-0.03948603579266785
233,2011-05-10,2011-06-09,41.59882354736328,-0.04391257881840649
234,2011-05-11,2011-06-10,41.29841613769531,-0.04563595738462456
235,2011-05-12,2011-06-13,41.44111251831055,-0.04725767642374845
236,2011-05-13,2011-06-14,41.38854217529297,-0.041186614551795175
237,2011-05-16,2011-06-15,41.30592727661133,-0.04562738119908438
238,2011-05-17,2011-06-16,41.26838302612305,-0.040129000598218445
239,2011-05-18,2011-06-17,41.22330856323242,-0.03157289325433754
240,2011-05-19,2011-06-20,41.350982666015625,-0.03360236136195183
241,2011-05-20,2011-06-21,41.57629013061523,-0.0421686758508526
242,2011-05-23,2011-06-22,41.11818313598633,-0.03225419370309601
243,2011-05-24,2011-06-23,41.08061218261719,-0.043621872318635235
244,2011-05-25,2011-06-24,40.9754638671875,-0.04155213829761761
245,2011-05-26,2011-06-27,40.96045684814453,-0.034197702841931354
246,2011-05-27,2011-06-28,41.06560516357422,-0.04063614214462019
247,2011-05-31,2011-06-29,41.43358612060547,-0.04534346419608504
248,2011-06-01,2011-06-30,40.71261215209961,-0.0158874374277711
249,2011-06-02,2011-07-01,40.367149353027344,0.0029143678997030076
250,2011-06-03,2011-07-05,40.04421615600586,0.0036169290045986457
251,2011-06-06,2011-07-06,39.76633834838867,0.014434094383767193
252,2011-06-07,2011-07-07,39.70624542236328,0.014813265362139671
253,2011-06-08,2011-07-08,39.751319885253906,0.006972349980979287
254,2011-06-09,2011-07-11,39.84895324707031,-0.010386916207489216
255,2011-06-10,2011-07-12,39.49597930908203,0.0020147407074400103
256,2011-06-13,2011-07-13,39.57107543945313,-0.003341207895402931
257,2011-06-14,2011-07-14,39.751319885253906,-0.01102019649781183
258,2011-06-15,2011-07-15,39.50348663330078,-0.00047426776158854267
259,2011-06-16,2011-07-18,39.67621612548828,-0.015569905122568839
260,2011-06-17,2011-07-19,39.96160507202149,-0.01480352382280925
261,2011-06-20,2011-07-20,40.00666427612305,-0.01731811358549251
262,2011-06-21,2011-07-21,39.89401245117188,0.0037849210718260418
263,2011-06-22,2011-07-22,39.83338928222656,-0.006125639048923048
264,2011-06-23,2011-07-25,39.363502502441406,0.00249653640132963
265,2011-06-24,2011-07-26,39.34077072143555,-0.001736851419893659
266,2011-06-27,2011-07-27,39.60602188110352,-0.015940982258453085
267,2011-06-28,2011-07-28,39.46202087402344,-0.020180069159053904
268,2011-06-29,2011-07-29,39.63633728027344,-0.03176145307337053
269,2011-06-30,2011-08-01,40.07590866088867,-0.048582401529267294
270,2011-07-01,2011-08-02,40.48513793945313,-0.0761478844790413
271,2011-07-05,2011-08-03,40.18957901000977,-0.06743170557143796
272,2011-07-06,2011-08-04,40.34873580932617,-0.11125062064876112
273,2011-07-07,2011-08-05,40.30326843261719,-0.09694752919817651
274,2011-07-08,2011-08-08,40.03042602539063,-0.1585876313518566
275,2011-07-11,2011-08-09,39.439300537109375,-0.09075697684441253
276,2011-07-12,2011-08-10,39.57571411132813,-0.14241956676191103
277,2011-07-13,2011-08-11,39.439300537109375,-0.08484480213351486
278,2011-07-14,2011-08-12,39.31802749633789,-0.08580975114830847
279,2011-07-15,2011-08-15,39.48476028442383,-0.05273771285617901
280,2011-07-18,2011-08-16,39.06793212890625,-0.0462749871966619
281,2011-07-19,2011-08-17,39.378662109375,-0.04024032521416454
282,2011-07-20,2011-08-18,39.32561874389648,-0.05274941970481262
283,2011-07-21,2011-08-19,40.04558181762695,-0.08367508377346144
284,2011-07-22,2011-08-22,39.59086990356445,-0.06939649243200541
285,2011-07-25,2011-08-23,39.46202087402344,-0.03994361540008917
286,2011-07-26,2011-08-24,39.272560119628906,-0.01092479140910907
287,2011-07-27,2011-08-25,38.98456954956055,-0.017807498827281165
288,2011-07-28,2011-08-26,38.68142700195313,-0.0
289,2011-07-29,2011-08-29,38.41618347167969,0.026502378215308098
290,2011-08-01,2011-08-30,38.21913146972656,0.033722956143925065
291,2011-08-02,2011-08-31,37.62042236328125,0.05483598351334207
292,2011-08-03,2011-09-01,37.650726318359375,0.0535342850433016
293,2011-08-04,2011-09-02,36.309303283691406,0.0725902440545323
294,2011-08-05,2011-09-06,36.74129104614258,0.04604484610151982
295,2011-08-08,2011-09-07,34.551055908203125,0.1256236097357163
296,2011-08-09,2011-09-08,36.15773391723633,0.07753299205854869
297,2011-08-10,2011-09-09,34.642013549804695,0.09143311252129405
298,2011-08-11,2011-09-12,36.35478591918945,0.04821423363889743
299,2011-08-12,2011-09-13,36.21078872680664,0.061481291797339965
300,2011-08-15,2011-09-14,37.50674057006836,0.03865580316635897
301,2011-08-16,2011-09-15,37.34002304077149,0.05721349261318176
302,2011-08-17,2011-09-16,37.85535049438477,0.0632034786509521
303,2011-08-18,2011-09-19,37.35515594482422,0.06239303137369767
304,2011-08-19,2011-09-20,36.95349502563477,0.08173260492291268
305,2011-08-22,2011-09-21,37.02169418334961,0.04831511831224222
306,2011-08-23,2011-09-22,37.94630813598633,-0.007039682684306214
307,2011-08-24,2011-09-23,38.84815216064453,-0.021522590575054457
308,2011-08-25,2011-09-26,38.30249786376953,0.002565514698315119
309,2011-08-26,2011-09-27,38.68142700195313,0.008890570912272522
310,2011-08-29,2011-09-28,39.46202087402344,-0.02051288982111421
311,2011-08-30,2011-09-29,39.55297470092773,-0.0055553659037099745
312,2011-08-31,2011-09-30,39.80306243896485,-0.010144786528090588
313,2011-09-01,2011-10-03,39.78033828735352,-0.04340263151522761
314,2011-09-02,2011-10-04,39.15130615234375,-0.02793569142138308
315,2011-09-06,2011-10-05,38.51469421386719,-0.006368901071517552
316,2011-09-07,2011-10-06,39.51508331298828,-0.012668422188714112
317,2011-09-08,2011-10-07,39.19677734375,-0.005891324735536552
318,2011-09-09,2011-10-10,38.12819290161133,0.04148097001953943
319,2011-09-12,2011-10-11,38.19639587402344,0.03587183018482609
320,2011-09-13,2011-10-12,38.582916259765625,0.017386358933366153
321,2011-09-14,2011-10-13,39.014892578125,0.014831204383956464
322,2011-09-15,2011-10-14,39.60602188110352,0.009473297373785106
323,2011-09-16,2011-10-17,40.40936279296875,-0.009459196369973943
324,2011-09-19,2011-10-18,39.8409538269043,0.016581937953912274
325,2011-09-20,2011-10-19,40.24263000488281,0.01040488324747102
326,2011-09-21,2011-10-20,38.90121078491211,0.050537064663485065
